2021/1/29	"10:55:58"""		-0.55		0.05		95.03		21.26
2021/1/29	"10:55:59"""		-0.55		0.05		74.46		21.26
2021/1/29	"10:56:0"""		-0.55		0.05		67.26		21.26
2021/1/29	"10:56:1"""		-0.55		0.05		47.99		21.26
2021/1/29	"10:56:1"""		-0.55		0.05		71.28		21.25
2021/1/29	"10:56:2"""		-0.55		0.05		79.31		21.25
2021/1/29	"10:56:3"""		-0.55		0.05		54.92		21.26
2021/1/29	"10:56:3"""		-0.55		0.05		53.2		21.25
2021/1/29	"10:56:4"""		-0.55		0.05		66		21.25
2021/1/29	"10:56:4"""		-0.55		0.05		62.18		21.25
2021/1/29	"10:56:5"""		-0.55		0.05		73.22		21.26
2021/1/29	"10:56:6"""		-0.55		0.05		58.04		21.27
2021/1/29	"10:56:6"""		-0.55		0.06		86.63		21.27
2021/1/29	"10:56:7"""		-0.55		0.06		68.56		21.26
2021/1/29	"10:56:8"""		-0.55		0.06		71.02		21.25
2021/1/29	"10:56:9"""		-0.55		0.06		48.5		21.26
2021/1/29	"10:56:9"""		-0.55		0.06		44.04		21.26
2021/1/29	"10:56:10"""		-0.55		0.06		69.59		21.26
2021/1/29	"10:56:10"""		-0.55		0.06		53.15		21.26
2021/1/29	"10:56:11"""		-0.55		0.06		49.84		21.26
2021/1/29	"10:56:11"""		-0.55		0.06		51.4		21.25
2021/1/29	"10:56:12"""		-0.55		0.06		71.1		21.25
2021/1/29	"10:56:13"""		-0.55		0.06		49.8		21.26
2021/1/29	"10:56:13"""		-0.55		0.06		79.94		21.26
2021/1/29	"10:56:14"""		-0.55		0.06		71.25		21.25
2021/1/29	"10:56:15"""		-0.55		0.06		67.17		21.25
2021/1/29	"10:56:16"""		-0.55		0.06		53.15		21.25
2021/1/29	"10:56:16"""		-0.55		0.06		75.32		21.26
2021/1/29	"10:56:17"""		-0.55		0.06		100.26		21.25
2021/1/29	"10:56:18"""		-0.55		0.06		51.4		21.25
2021/1/29	"10:56:19"""		-0.55		0.06		83.73		21.27
2021/1/29	"10:56:19"""		-0.55		0.06		63.64		21.27
2021/1/29	"10:56:20"""		-0.55		0.06		65.9		21.26
